GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;LATITUDE;LONGITUDE;PALAEOLAT;PALAEOLONG;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Thrinacodus;tranquillus;Phoebodontiformes;Phoebodontidae;Elasmobranchii;NA;0,5;0,5;0,5;Y;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;sample 64;;Europe;Asia;Africa;X;X;N/S;;;;;0;0;0;1;1;0;0;N;N;Y
Polymerolepis;whitei;Polymerolepidiformes;Polymerolepididae;;;6,05;6,05;3,925;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Central Mackenzie Mountains;Road River;North America;X;X;X;X;N;;;;;0;0;0;1;0;0;0;N;N;N
Archaeobatis;gigas;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Indiana;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Lagarodus;angustus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psammodus;angularis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;Okaw;Europe;North America;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Psammodus;angularis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;Europe;North America;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Psammodus;angularis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Quincy;Keokuk Limestone;Europe;North America;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Psammodus;angularis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;St. Louis;St. Louis limestone;Europe;North America;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Psammodus;angularis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Armagh;Carboniferous Limestone;Europe;North America;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;Y
Psammodus;bretonensis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Cape Breton Island;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psammodus;caelatus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Psammodus;canaliculatus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;cornutus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;crassidens;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Psammodus;crassidens;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Akers Valley;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Psammodus;expansus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Yorkshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psammodus;glyptus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Alton;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Psammodus;grandis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;1;N;N;Y
Psammodus;linearis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Tula region;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psammodus;lovianus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Psammodus;plenus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Psammodus;plenus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;;;;;0;1;1;0;0;0;0;N;N;Y
Psammodus;porosus;Psammodontiformes;Psammodontidae;;Euchondrocephali;1;1;0,6;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;porosus;Psammodontiformes;Psammodontidae;;Euchondrocephali;1;1;0,6;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Ilam Moor;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;porosus;Psammodontiformes;Psammodontidae;;Euchondrocephali;1;1;0,6;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Belgium;;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;quadratus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;rugosus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;1;1;0;0;N;N;Y
Psammodus;rugosus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Bristol;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;1;1;0;0;N;N;Y
Psammodus;rugosus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Eglwyseg Rocks;Upper Grey Limestone;Europe;X;X;X;X;N;;;;;1;1;1;1;1;0;0;N;N;Y
Psammodus;salopiensis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Shropshire;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Dudley;Coal Measures;Europe;North America;Australia and Oceania;X;X;N/S;;;;;0;0;0;1;1;1;1;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Lake Lynne Quarry;Greenbrier Limestone;Europe;North America;Australia and Oceania;X;X;N/S;;;;;0;0;0;1;1;1;1;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Keokuk;Keokuk Limestone;Europe;North America;Australia and Oceania;X;X;N/S;;;;;0;0;0;1;1;1;1;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Hillrose Homestead;Lion Creek;Europe;North America;Australia and Oceania;X;X;N/S;;;;;0;0;0;1;1;1;1;N;N;Y
Psammodus;springeri;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Burlington;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Psammodus;trapeziformis;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;Y
Psammodus;tumidus;Psammodontiformes;Psammodontidae;;Euchondrocephali;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;N;Y
Neosinacanthus;planispinatus;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;1,26;N;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Kalpin;Tataaiertage;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Neosinacanthus;planispinatus;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;1,26;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Wuhan;Guodingshan;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Neosinacanthus;planispinatus;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;1,26;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Neosinacanthus;sp.;Sinacanthida;Sinacanthidae;;NA;1,05;1,05;1,05;N;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Kalpin;Tataaiertage;Asia;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;Y;N
Neosinacanthus;sp.;Sinacanthida;Sinacanthidae;;NA;1,05;1,05;1,05;Y;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;Y;N
Sinacanthus;sp.;Sinacanthida;Sinacanthidae;;NA;1,05;1,05;1,05;N;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;sp.;Sinacanthida;Sinacanthidae;;NA;1,05;1,05;1,05;Y;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Leijiatun;Xiushan;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;triangulatus;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;2,1;N;Silurian;Sheinwoodian;433,4;Homerian;427,4;430,4;N;Wuhan;Guodingshan;Asia;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;1,26;N;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Wuhan;Guodingshan;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;1,26;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Kalpin;Tataaiertage;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;1,26;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Bachu;Yimugantawu;Asia;X;X;X;X;N;;;;;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Incerti_ordinis;Sinacanthidae;;NA;5,1;5,1;5,1;Y;Silurian;Llandovery;443,8;Homerian;427,4;435,6;N;Mokunak;Imogantu;Asia;X;X;X;X;N;40,4;76,6;-37,1;101;0;1;1;1;0;0;0;N;Y;N
Tarimacanthus;bachuensis;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;2,1;N;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Bachu;Yimugantawu;Asia;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;Y;N
Tarimacanthus;bachuensis;Sinacanthida;Sinacanthidae;;NA;2,1;2,1;2,1;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;Y;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;;Cladodontomorphi;55,4;65,05;25,855;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;Y;Cedar Grove Church;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;;Cladodontomorphi;55,4;65,05;25,855;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Supercrop Quarry;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;;Cladodontomorphi;55,4;65,05;25,855;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Becket;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;;Cladodontomorphi;55,4;65,05;25,855;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Central Montana;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Squatinactis;glabrum;Squatinactiformes;Squatinactidae;;Cladodontomorphi;0,5;0,5;0,5;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Oum El Jerane;;Asia;Africa;X;X;X;N/S;;;;;0;0;0;0;0;1;0;N;N;Y
Squatinactis;glabrum;Squatinactiformes;Squatinactidae;;Cladodontomorphi;0,5;0,5;0,5;Y;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Kale Sardar section;Shishtu;Asia;Africa;X;X;X;N/S;;;;;0;0;0;0;0;1;0;N;N;Y
Squatinactis;sp.;Squatinactiformes;Squatinactidae;;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Shahmirzad village;Mobarak;Asia;X;X;X;X;N;;;;;0;0;0;1;1;0;0;N;N;Y
Damocles;attenuatus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;6,8;6,8;6,8;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;Y;N
Damocles;serratus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;70,425;85,25;27,875;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;70,425;85,25;27,875;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cox-Lancutis;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;70,425;85,25;27,875;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;70,425;85,25;27,875;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Haynie Ranch;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;70,425;85,25;27,875;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Heath A;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Denaea;cf. D. williamsi;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;N;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;Asia;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;Y
Denaea;cf. fournieri;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Holy Cross Mts;;Europe;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Denaea;fournieri;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;22,575;30,625;11,76;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Denée;Marbre Noir;Europe;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;N
Denaea;saltsmani;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Peru;Indian Cave Sandstone;North America;X;X;X;X;N;;;;;1;1;0;0;0;0;0;N;N;Y
Denaea;saltsmani;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Locality Go-1;Noble limestone;North America;X;X;X;X;N;;;;;1;1;0;0;0;0;0;N;N;Y
Denaea;sp.;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;Y;Shahmirzad village;Mobarak;Asia;X;X;X;X;N;;;;;0;0;0;1;1;0;0;N;N;Y
Denaea;sp.;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;Y;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;Asia;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;Y
Denaea;sp.;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;Y;Sholokh-Sai;;Asia;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;Y
Denaea;williamsi;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Cedar Grove Church;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Falcatus;falcatus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;78,15;93,625;38,23472222;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus City;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Falcatus;falcatus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;78,15;93,625;38,23472222;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Falcatus;falcatus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;78,15;93,625;38,23472222;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Falcatus;falcatus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;78,15;93,625;38,23472222;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Becket;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Falcatus;hamatus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;6,8;6,8;6,8;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;Y;N
Falcatus;proclivus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;6,8;6,8;6,8;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Kinderhook;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;Y;N
Ozarcus;mapesae;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;27,1;27,1;27,1;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;ARC-07 locality 22;Fayetteville;North America;X;X;X;X;N;;;;;0;0;0;1;1;1;0;N;N;N
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;Y;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;Asia;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;Y
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Permian;Asselian;298,9;Sakmarian;290,1;294,5;Y;Schugor River;Pseudofusulina urdalensis foraminifer Zone;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;Permian;Asselian;298,9;Sakmarian;290,1;294,5;Y;Ufa - Chelyabinsk road;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Permian;Roadian;272,95;Roadian;268,8;270,875;Y;US Highway 180/62;Cutoff;North America;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;Y
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;66,075;75,6;9,5875;N;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Bethel Quarry;Carbondale;North America;Asia;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;66,075;75,6;9,5875;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Logan Quarry;Staunton;North America;Asia;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;66,075;75,6;9,5875;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Hesler Quarry;Linton;North America;Asia;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;66,075;75,6;9,5875;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;North America;Asia;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;66,075;75,6;9,5875;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Bixby;Wewoka;North America;Asia;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;66,075;75,6;9,5875;N;Permian;Wordian;268,8;Wordian;265,1;266,95;Y;US Highway 180/62;Bell Canyon;North America;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;N
Stethacanthulus;sp.;Symmoriiformes;Falcatidae;Holocephali;Cladodontomorphi;22,025;22,025;22,025;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Hesler Quarry;Linton;North America;X;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Dwykaselachus;oosthuizeni;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;7,7;7,7;7,7;N;Permian;Artinskian;290,1;Kungurian;272,95;281,525;N;Karoo Region;Prince Albert;Africa;X;X;X;X;S;;;;;1;0;0;0;0;0;0;N;N;N
Ferromirum;oukherbouchi;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;41,275;41,275;41,275;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Madene El Mrakib;Ibâouane;Africa;X;X;X;X;S;;;;;0;0;0;0;0;1;0;N;N;N
Kawichthys;moodiei;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;5,775;5,775;5,775;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;N;Kansas City;Stranger;North America;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;N
Kungurodus;obliquus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;Mechetlino Quarry;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Kungurodus;obliquus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;section 2018;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
